"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"06/06/2022";"2200";"26,3";"26,4";"26,2";"84,0";"85,0";"82,0";"23,4";"23,5";"23,0";"1006,5";"1006,5";"1006,0";"2,3";"164,0";"6,0";"";"0,0"
"06/06/2022";"2300";"25,1";"26,3";"25,0";"90,0";"90,0";"84,0";"23,3";"23,4";"22,8";"1007,2";"1007,2";"1006,5";"2,3";"161,0";"7,8";"";"0,0"
"07/06/2022";"0000";"24,5";"25,4";"24,4";"90,0";"91,0";"89,0";"22,8";"23,5";"22,8";"1007,6";"1007,8";"1007,2";"2,2";"171,0";"9,1";"";"0,0"
"07/06/2022";"0100";"24,0";"25,1";"24,0";"94,0";"94,0";"89,0";"22,9";"23,1";"22,8";"1007,8";"1007,9";"1007,6";"1,8";"191,0";"8,6";"";"0,0"
"07/06/2022";"0200";"23,4";"24,0";"23,4";"95,0";"95,0";"94,0";"22,6";"22,9";"22,6";"1007,5";"1007,8";"1007,5";"3,3";"195,0";"6,1";"";"0,0"
"07/06/2022";"0300";"23,3";"23,4";"23,2";"95,0";"96,0";"95,0";"22,5";"22,7";"22,5";"1007,0";"1007,5";"1007,0";"2,7";"191,0";"6,1";"";"0,0"
"07/06/2022";"0400";"23,1";"23,3";"23,1";"94,0";"95,0";"94,0";"22,2";"22,4";"22,2";"1006,6";"1007,0";"1006,5";"2,5";"196,0";"6,8";"";"0,0"
"07/06/2022";"0500";"22,6";"23,1";"22,6";"95,0";"95,0";"94,0";"21,8";"22,2";"21,8";"1006,1";"1006,6";"1006,1";"2,1";"208,0";"5,7";"";"0,0"
"07/06/2022";"0600";"22,5";"22,7";"22,5";"96,0";"96,0";"95,0";"21,9";"21,9";"21,8";"1005,8";"1006,1";"1005,7";"2,4";"205,0";"5,3";"";"0,0"
"07/06/2022";"0700";"22,7";"22,7";"22,5";"96,0";"96,0";"96,0";"22,0";"22,0";"21,9";"1006,1";"1006,2";"1005,8";"2,5";"200,0";"5,8";"";"0,0"
"07/06/2022";"0800";"22,5";"22,7";"22,5";"96,0";"96,0";"96,0";"21,8";"22,0";"21,8";"1006,3";"1006,3";"1005,9";"1,2";"219,0";"5,8";"";"0,0"
"07/06/2022";"0900";"22,7";"22,7";"22,4";"96,0";"96,0";"96,0";"22,1";"22,1";"21,8";"1006,5";"1006,6";"1006,3";"2,0";"210,0";"4,3";"63,10";"0,0"
"07/06/2022";"1000";"24,2";"24,2";"22,7";"92,0";"96,0";"92,0";"22,9";"22,9";"22,1";"1007,2";"1007,2";"1006,5";"2,2";"209,0";"5,3";"629,30";"0,0"
"07/06/2022";"1100";"25,7";"25,8";"24,2";"83,0";"92,0";"83,0";"22,6";"23,2";"22,4";"1008,0";"1008,0";"1007,2";"2,7";"195,0";"5,0";"1563,50";"0,0"
"07/06/2022";"1200";"27,5";"27,7";"25,7";"77,0";"84,0";"77,0";"23,1";"23,6";"22,5";"1007,8";"1008,0";"1007,8";"2,4";"192,0";"5,5";"2094,10";"0,0"
"07/06/2022";"1300";"28,5";"28,7";"27,0";"70,0";"78,0";"69,0";"22,5";"23,5";"22,0";"1007,8";"1007,9";"1007,8";"3,3";"127,0";"7,1";"2573,70";"0,0"
"07/06/2022";"1400";"28,6";"29,3";"28,2";"71,0";"71,0";"65,0";"22,8";"23,1";"21,7";"1007,3";"1007,8";"1007,3";"3,6";"122,0";"7,0";"2901,90";"0,0"
"07/06/2022";"1500";"28,5";"29,4";"28,0";"71,0";"75,0";"66,0";"22,8";"23,4";"21,8";"1006,6";"1007,3";"1006,6";"3,9";"121,0";"7,2";"2862,30";"0,0"
"07/06/2022";"1600";"28,2";"28,8";"27,9";"74,0";"77,0";"69,0";"23,1";"23,9";"22,2";"1005,8";"1006,6";"1005,8";"4,0";"132,0";"7,2";"2754,70";"0,0"
"07/06/2022";"1700";"28,3";"28,7";"27,8";"74,0";"76,0";"72,0";"23,1";"23,7";"22,6";"1005,4";"1005,8";"1005,3";"3,7";"127,0";"7,0";"2356,50";"0,0"
"07/06/2022";"1800";"27,7";"28,4";"27,6";"75,0";"77,0";"72,0";"22,8";"23,8";"22,3";"1005,3";"1005,4";"1005,3";"3,6";"135,0";"6,5";"1783,80";"0,0"
"07/06/2022";"1900";"27,5";"27,9";"27,1";"77,0";"78,0";"74,0";"23,0";"23,5";"22,6";"1005,4";"1005,4";"1005,3";"3,3";"138,0";"6,4";"455,50";"33,6"
"07/06/2022";"2000";"26,6";"27,5";"26,5";"81,0";"81,0";"76,0";"23,0";"23,1";"22,7";"1005,7";"1005,7";"1005,4";"2,2";"129,0";"6,4";"175,80";"0,0"
"07/06/2022";"2100";"26,0";"26,6";"26,0";"83,0";"83,0";"81,0";"22,9";"23,0";"22,8";"1006,0";"1006,0";"1005,7";"2,0";"136,0";"4,2";"";"0,0"
"07/06/2022";"2200";"25,8";"26,0";"25,8";"85,0";"85,0";"83,0";"23,0";"23,0";"22,8";"1006,5";"1006,5";"1006,0";"1,9";"141,0";"4,2";"";"0,0"
"07/06/2022";"2300";"25,8";"25,9";"25,8";"84,0";"85,0";"82,0";"22,8";"23,1";"22,7";"1007,1";"1007,1";"1006,5";"2,2";"141,0";"4,3";"";"0,0"
"08/06/2022";"0000";"25,8";"25,9";"25,7";"85,0";"85,0";"84,0";"23,1";"23,1";"22,8";"1007,5";"1007,5";"1007,1";"2,3";"169,0";"3,9";"";"0,0"
"08/06/2022";"0100";"25,1";"25,8";"25,1";"88,0";"88,0";"85,0";"22,9";"23,0";"22,8";"1007,5";"1007,6";"1007,4";"2,0";"170,0";"4,0";"";"0,0"
"08/06/2022";"0200";"25,0";"25,1";"24,9";"89,0";"89,0";"88,0";"23,0";"23,0";"22,9";"1007,6";"1007,6";"1007,5";"1,7";"170,0";"3,7";"";"0,0"
"08/06/2022";"0300";"24,4";"25,0";"24,4";"91,0";"91,0";"89,0";"22,8";"23,0";"22,8";"1007,1";"1007,6";"1007,1";"2,4";"173,0";"4,2";"";"0,0"
"08/06/2022";"0400";"24,1";"24,4";"24,1";"91,0";"92,0";"91,0";"22,6";"22,8";"22,6";"1006,4";"1007,1";"1006,4";"2,2";"187,0";"4,2";"";"0,0"
"08/06/2022";"0500";"23,6";"24,1";"23,6";"93,0";"93,0";"91,0";"22,3";"22,6";"22,3";"1006,2";"1006,4";"1006,2";"1,9";"203,0";"4,0";"";"0,0"
"08/06/2022";"0600";"23,0";"23,6";"23,0";"94,0";"94,0";"93,0";"22,0";"22,3";"22,0";"1005,9";"1006,2";"1005,9";"1,5";"219,0";"3,2";"";"0,0"
"08/06/2022";"0700";"22,7";"23,0";"22,7";"95,0";"95,0";"94,0";"21,9";"22,1";"21,9";"1006,1";"1006,1";"1005,8";"1,0";"217,0";"3,0";"";"0,0"
"08/06/2022";"0800";"22,4";"22,7";"22,4";"96,0";"96,0";"95,0";"21,8";"21,9";"21,8";"1006,5";"1006,5";"1006,1";"1,7";"209,0";"3,2";"";"0,0"
"08/06/2022";"0900";"22,8";"22,8";"22,4";"96,0";"96,0";"96,0";"22,2";"22,2";"21,8";"1006,8";"1006,8";"1006,5";"1,5";"207,0";"3,2";"40,20";"0,0"
"08/06/2022";"1000";"24,0";"24,1";"22,8";"93,0";"96,0";"93,0";"22,9";"23,0";"22,1";"1007,5";"1007,5";"1006,8";"1,7";"179,0";"4,1";"338,60";"0,0"
"08/06/2022";"1100";"26,1";"26,2";"24,0";"84,0";"93,0";"83,0";"23,1";"23,4";"22,6";"1008,1";"1008,1";"1007,5";"2,2";"184,0";"4,2";"1127,40";"0,0"
"08/06/2022";"1200";"28,3";"28,4";"25,9";"75,0";"84,0";"75,0";"23,5";"24,0";"22,8";"1008,4";"1008,5";"1008,1";"3,3";"155,0";"6,3";"2186,60";"0,0"
"08/06/2022";"1300";"29,0";"29,0";"27,9";"72,0";"76,0";"71,0";"23,3";"23,7";"22,7";"1008,2";"1008,5";"1008,2";"3,0";"142,0";"6,4";"2307,00";"0,0"
"08/06/2022";"1400";"29,0";"30,0";"28,5";"70,0";"73,0";"66,0";"22,9";"23,8";"22,2";"1007,6";"1008,2";"1007,6";"3,5";"124,0";"6,4";"2920,40";"0,0"
"08/06/2022";"1500";"29,2";"29,4";"28,7";"67,0";"72,0";"66,0";"22,5";"23,3";"22,1";"1006,8";"1007,6";"1006,8";"3,7";"132,0";"6,8";"2943,90";"0,0"
"08/06/2022";"1600";"28,5";"29,7";"28,5";"71,0";"72,0";"67,0";"22,7";"23,7";"22,6";"1006,0";"1006,8";"1006,0";"3,9";"124,0";"6,6";"2729,30";"0,0"
"08/06/2022";"1700";"28,5";"29,2";"28,4";"73,0";"74,0";"70,0";"23,2";"23,7";"22,8";"1005,4";"1006,0";"1005,4";"4,0";"123,0";"7,7";"2369,90";"0,0"
"08/06/2022";"1800";"28,1";"28,8";"27,8";"78,0";"79,0";"73,0";"23,9";"24,3";"23,4";"1005,3";"1005,4";"1005,3";"4,1";"138,0";"7,0";"1826,60";"0,0"
"08/06/2022";"1900";"27,7";"28,3";"27,7";"80,0";"81,0";"78,0";"24,0";"24,4";"23,8";"1005,7";"1005,7";"1005,3";"4,2";"135,0";"7,5";"513,80";"0,0"
"08/06/2022";"2000";"27,0";"27,7";"27,0";"85,0";"85,0";"80,0";"24,2";"24,5";"23,9";"1006,1";"1006,1";"1005,7";"3,5";"142,0";"8,1";"167,40";""
"08/06/2022";"2100";"26,6";"27,0";"26,6";"87,0";"87,0";"85,0";"24,2";"24,2";"24,2";"1006,6";"1006,6";"1006,1";"3,5";"141,0";"6,4";"0,80";""
"08/06/2022";"2200";"26,7";"26,7";"26,6";"86,0";"87,0";"86,0";"24,2";"24,2";"24,1";"1007,2";"1007,2";"1006,6";"3,3";"149,0";"6,0";"";""
"08/06/2022";"2300";"26,5";"26,7";"26,4";"87,0";"87,0";"86,0";"24,1";"24,3";"24,1";"1007,6";"1007,6";"1007,1";"2,8";"156,0";"5,6";"";""
