"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"02/04/2022";"0600";"13,0";"13,3";"13,0";"81,0";"81,0";"80,0";"9,8";"10,0";"9,8";"919,4";"919,9";"919,4";"2,4";"122,0";"4,6";"";"0,0"
"02/04/2022";"0700";"12,8";"13,0";"12,8";"81,0";"81,0";"81,0";"9,7";"9,9";"9,7";"919,2";"919,4";"919,2";"2,5";"114,0";"5,0";"";"0,0"
"02/04/2022";"0800";"12,8";"13,0";"12,7";"82,0";"82,0";"81,0";"9,8";"9,9";"9,7";"919,7";"919,7";"919,2";"2,3";"115,0";"4,3";"";"0,0"
"02/04/2022";"0900";"12,9";"13,0";"12,7";"83,0";"83,0";"82,0";"10,0";"10,1";"9,7";"920,2";"920,2";"919,7";"2,6";"119,0";"4,8";"";"0,0"
"02/04/2022";"1000";"14,2";"14,2";"12,9";"83,0";"83,0";"83,0";"11,3";"11,3";"9,9";"920,8";"920,8";"920,2";"2,5";"120,0";"4,4";"200,00";"0,0"
"02/04/2022";"1100";"15,8";"15,8";"14,2";"83,0";"83,0";"83,0";"13,0";"13,0";"11,3";"921,3";"921,3";"920,7";"1,2";"112,0";"4,2";"1044,20";"0,0"
"02/04/2022";"1200";"17,9";"17,9";"15,8";"83,0";"83,0";"83,0";"15,0";"15,0";"13,0";"921,5";"921,5";"921,3";"1,7";"93,0";"3,6";"1878,40";"0,0"
"02/04/2022";"1300";"20,0";"20,0";"17,9";"83,0";"83,0";"83,0";"17,0";"17,0";"15,0";"921,6";"921,7";"921,5";"1,9";"100,0";"5,1";"2560,90";"0,0"
"02/04/2022";"1400";"21,6";"21,8";"20,0";"81,0";"83,0";"81,0";"18,2";"18,6";"17,1";"921,3";"921,6";"921,3";"1,5";"69,0";"6,3";"2705,90";"0,0"
"02/04/2022";"1500";"23,1";"23,3";"21,5";"79,0";"81,0";"79,0";"19,2";"19,4";"18,0";"920,6";"921,3";"920,6";"2,0";"26,0";"4,7";"2635,10";"0,0"
"02/04/2022";"1600";"22,7";"23,6";"22,2";"76,0";"79,0";"76,0";"18,3";"19,6";"18,0";"920,0";"920,6";"920,0";"1,7";"124,0";"5,3";"2179,40";"0,0"
"02/04/2022";"1700";"22,3";"22,7";"22,1";"77,0";"77,0";"76,0";"18,0";"18,3";"17,7";"919,2";"920,0";"919,2";"2,0";"161,0";"3,8";"1492,30";"0,0"
"02/04/2022";"1800";"21,7";"22,3";"21,6";"76,0";"77,0";"76,0";"17,4";"18,0";"17,3";"918,9";"919,3";"918,8";"0,7";"139,0";"3,1";"664,00";"0,0"
"02/04/2022";"1900";"21,7";"21,8";"21,5";"76,0";"77,0";"76,0";"17,3";"17,4";"17,1";"918,7";"918,9";"918,7";"1,3";"57,0";"3,2";"429,80";"0,0"
"02/04/2022";"2000";"21,0";"22,3";"21,0";"75,0";"76,0";"75,0";"16,4";"17,7";"16,4";"918,5";"918,7";"918,4";"2,6";"38,0";"5,5";"485,50";"0,0"
"02/04/2022";"2100";"19,3";"21,0";"19,3";"74,0";"75,0";"74,0";"14,6";"16,4";"14,6";"918,7";"918,8";"918,5";"3,5";"55,0";"6,7";"73,40";"0,0"
"02/04/2022";"2200";"18,1";"19,3";"18,1";"74,0";"74,0";"74,0";"13,3";"14,5";"13,3";"918,8";"918,8";"918,7";"2,1";"78,0";"7,5";"";"0,0"
"02/04/2022";"2300";"17,5";"18,1";"17,5";"74,0";"74,0";"74,0";"12,9";"13,3";"12,9";"918,8";"919,0";"918,8";"3,8";"67,0";"7,2";"";"0,0"
"03/04/2022";"0000";"17,4";"17,5";"17,3";"75,0";"75,0";"74,0";"12,9";"12,9";"12,8";"918,9";"919,0";"918,8";"4,3";"87,0";"11,3";"";"0,0"
"03/04/2022";"0100";"17,1";"17,4";"17,1";"76,0";"76,0";"75,0";"12,9";"13,0";"12,9";"918,8";"919,0";"918,8";"3,3";"56,0";"9,1";"";"0,0"
"03/04/2022";"0200";"16,9";"17,1";"16,8";"77,0";"77,0";"76,0";"12,8";"12,9";"12,8";"918,3";"918,8";"918,3";"3,6";"62,0";"9,9";"";"0,0"
"03/04/2022";"0300";"17,0";"17,1";"16,8";"78,0";"78,0";"77,0";"13,1";"13,1";"12,8";"918,2";"918,3";"918,1";"4,1";"48,0";"10,0";"";"0,0"
"03/04/2022";"0400";"16,9";"17,0";"16,9";"79,0";"79,0";"78,0";"13,2";"13,3";"13,1";"917,8";"918,2";"917,7";"3,5";"47,0";"10,2";"";"0,0"
"03/04/2022";"0500";"16,6";"16,9";"16,6";"80,0";"80,0";"79,0";"13,1";"13,2";"13,1";"917,4";"917,8";"917,4";"3,1";"40,0";"7,7";"";"0,0"
"03/04/2022";"0600";"16,2";"16,6";"16,2";"80,0";"80,0";"80,0";"12,8";"13,1";"12,8";"916,5";"917,4";"916,5";"4,2";"38,0";"8,7";"";"0,0"
"03/04/2022";"0700";"16,3";"16,3";"16,1";"81,0";"81,0";"80,0";"13,0";"13,0";"12,8";"916,3";"916,5";"916,2";"3,8";"49,0";"8,5";"";"0,0"
"03/04/2022";"0800";"16,4";"16,4";"16,3";"81,0";"81,0";"81,0";"13,1";"13,2";"13,0";"916,4";"916,5";"916,1";"3,1";"46,0";"9,8";"";"0,0"
"03/04/2022";"0900";"16,3";"16,4";"16,3";"82,0";"82,0";"81,0";"13,2";"13,2";"13,2";"917,0";"917,1";"916,5";"2,1";"26,0";"6,6";"";"0,0"
"03/04/2022";"1000";"16,4";"16,5";"16,3";"82,0";"82,0";"82,0";"13,4";"13,5";"13,2";"917,8";"917,8";"917,0";"2,6";"29,0";"6,6";"58,90";"0,0"
"03/04/2022";"1100";"17,3";"17,3";"16,4";"82,0";"82,0";"82,0";"14,3";"14,3";"13,4";"918,8";"918,8";"917,8";"0,3";"349,0";"6,6";"330,30";"0,0"
"03/04/2022";"1200";"17,5";"17,8";"17,3";"83,0";"83,0";"82,0";"14,6";"14,8";"14,3";"918,9";"919,0";"918,7";"1,5";"126,0";"3,5";"548,00";"0,0"
"03/04/2022";"1300";"19,6";"19,8";"17,5";"83,0";"83,0";"82,0";"16,6";"16,7";"14,6";"918,9";"919,0";"918,7";"1,3";"14,0";"4,5";"1764,90";"0,0"
"03/04/2022";"1400";"20,6";"20,7";"19,6";"82,0";"83,0";"82,0";"17,5";"17,6";"16,6";"918,5";"918,9";"918,5";"2,0";"10,0";"4,8";"1381,50";"0,0"
"03/04/2022";"1500";"21,4";"21,9";"20,7";"82,0";"82,0";"81,0";"18,1";"18,7";"17,5";"917,5";"918,5";"917,5";"2,1";"46,0";"5,7";"1558,40";"0,0"
"03/04/2022";"1600";"21,7";"22,0";"21,4";"81,0";"82,0";"81,0";"18,3";"18,5";"18,1";"916,7";"917,5";"916,7";"1,5";"34,0";"5,2";"1257,30";"0,0"
"03/04/2022";"1700";"22,4";"22,4";"21,7";"80,0";"81,0";"80,0";"18,8";"18,8";"18,3";"916,0";"916,7";"916,0";"2,4";"122,0";"4,4";"1461,00";"0,0"
"03/04/2022";"1800";"22,0";"22,5";"21,8";"80,0";"80,0";"80,0";"18,5";"18,9";"18,3";"915,5";"916,0";"915,5";"2,0";"113,0";"3,6";"1346,60";"0,0"
"03/04/2022";"1900";"22,3";"22,3";"22,0";"80,0";"80,0";"80,0";"18,7";"18,7";"18,5";"915,3";"915,5";"915,2";"1,5";"114,0";"3,1";"848,00";"0,0"
"03/04/2022";"2000";"21,6";"22,5";"21,6";"81,0";"81,0";"80,0";"18,2";"18,9";"18,2";"915,5";"915,5";"915,3";"1,6";"181,0";"2,5";"513,80";"0,0"
"03/04/2022";"2100";"20,6";"21,6";"20,6";"81,0";"81,0";"81,0";"17,3";"18,2";"17,3";"915,7";"915,8";"915,5";"2,4";"145,0";"3,0";"38,00";"0,0"
"03/04/2022";"2200";"20,1";"20,6";"20,1";"82,0";"82,0";"81,0";"16,9";"17,3";"16,9";"915,9";"915,9";"915,7";"3,0";"119,0";"3,8";"";"0,0"
"03/04/2022";"2300";"20,7";"20,7";"20,1";"83,0";"83,0";"82,0";"17,6";"17,6";"16,9";"916,2";"916,2";"915,9";"3,0";"76,0";"5,2";"";"0,0"
"04/04/2022";"0000";"21,0";"21,1";"20,7";"84,0";"84,0";"83,0";"18,1";"18,2";"17,6";"916,3";"916,4";"916,2";"3,5";"37,0";"7,6";"";"0,0"
"04/04/2022";"0100";"20,8";"21,0";"20,7";"84,0";"84,0";"84,0";"18,0";"18,1";"18,0";"916,4";"916,4";"916,3";"3,4";"23,0";"7,6";"";"0,0"
"04/04/2022";"0200";"20,5";"20,8";"20,5";"85,0";"85,0";"84,0";"17,8";"18,0";"17,8";"916,3";"916,4";"916,2";"3,1";"13,0";"7,4";"";"0,0"
"04/04/2022";"0300";"20,2";"20,5";"20,2";"85,0";"85,0";"84,0";"17,5";"17,8";"17,5";"915,8";"916,3";"915,7";"3,8";"13,0";"9,0";"";"0,2"
"04/04/2022";"0400";"20,1";"20,2";"20,1";"85,0";"85,0";"85,0";"17,4";"17,6";"17,4";"914,8";"915,8";"914,8";"4,1";"9,0";"10,3";"";"0,0"
"04/04/2022";"0500";"19,9";"20,1";"19,9";"85,0";"85,0";"85,0";"17,3";"17,5";"17,3";"914,1";"914,8";"914,1";"3,5";"8,0";"9,2";"";"0,0"
"04/04/2022";"0600";"19,8";"19,9";"19,8";"85,0";"85,0";"85,0";"17,3";"17,3";"17,3";"913,8";"914,4";"913,8";"2,5";"352,0";"7,3";"";"0,0"
"04/04/2022";"0700";"19,9";"20,0";"19,8";"85,0";"85,0";"85,0";"17,4";"17,4";"17,3";"913,7";"913,8";"913,5";"3,0";"347,0";"6,9";"";"0,0"
"04/04/2022";"0800";"20,2";"20,2";"19,9";"86,0";"86,0";"85,0";"17,7";"17,7";"17,4";"914,1";"914,1";"913,7";"3,1";"346,0";"6,9";"";"0,0"
"04/04/2022";"0900";"20,0";"20,3";"20,0";"86,0";"86,0";"86,0";"17,5";"17,8";"17,5";"914,9";"914,9";"914,1";"0,5";"339,0";"5,9";"";"0,2"
"04/04/2022";"1000";"19,1";"20,0";"19,1";"87,0";"87,0";"86,0";"16,8";"17,6";"16,8";"915,6";"915,6";"914,9";"4,3";"174,0";"6,7";"";"6,2"
"04/04/2022";"1100";"16,2";"19,1";"16,2";"87,0";"87,0";"86,0";"14,0";"16,8";"14,0";"917,0";"917,8";"915,2";"6,4";"157,0";"19,2";"11,70";"23,8"
"04/04/2022";"1200";"16,1";"16,2";"16,1";"87,0";"87,0";"87,0";"14,0";"14,0";"14,0";"917,9";"918,1";"916,8";"3,4";"137,0";"9,4";"22,70";"5,6"
"04/04/2022";"1300";"15,8";"16,1";"15,8";"89,0";"89,0";"87,0";"14,0";"14,0";"13,9";"916,9";"918,1";"916,9";"6,5";"101,0";"9,5";"89,30";"4,2"
"04/04/2022";"1400";"16,1";"16,1";"15,8";"89,0";"89,0";"88,0";"14,3";"14,3";"13,9";"916,9";"917,2";"916,8";"3,8";"84,0";"9,5";"182,80";"2,2"
"04/04/2022";"1500";"16,7";"16,7";"16,1";"91,0";"91,0";"89,0";"15,2";"15,2";"14,3";"915,8";"916,9";"915,8";"1,5";"32,0";"5,9";"210,80";"2,4"
"04/04/2022";"1600";"17,8";"17,8";"16,7";"92,0";"92,0";"91,0";"16,4";"16,4";"15,2";"915,2";"915,8";"915,0";"1,5";"351,0";"4,9";"798,00";"0,0"
"04/04/2022";"1700";"19,5";"19,5";"17,8";"92,0";"92,0";"92,0";"18,1";"18,1";"16,4";"915,2";"915,5";"915,2";"3,1";"334,0";"6,3";"1531,40";"0,0"
"04/04/2022";"1800";"20,1";"20,4";"19,4";"92,0";"92,0";"92,0";"18,8";"19,0";"18,1";"915,6";"915,6";"915,2";"2,0";"323,0";"6,3";"1888,10";"0,0"
"04/04/2022";"1900";"19,3";"20,4";"19,3";"93,0";"93,0";"92,0";"18,2";"19,0";"18,2";"915,9";"915,9";"915,6";"2,8";"312,0";"6,7";"1290,90";"0,0"
"04/04/2022";"2000";"19,0";"19,4";"19,0";"93,0";"93,0";"93,0";"17,9";"18,3";"17,9";"915,9";"915,9";"915,8";"2,0";"311,0";"5,6";"335,30";"0,0"
"04/04/2022";"2100";"18,5";"19,0";"18,5";"93,0";"93,0";"93,0";"17,4";"17,9";"17,4";"916,0";"916,1";"915,9";"0,0";"293,0";"3,6";"59,50";"0,0"
"04/04/2022";"2200";"18,4";"18,5";"18,4";"93,0";"93,0";"93,0";"17,3";"17,4";"17,3";"916,4";"916,4";"916,0";"0,0";"285,0";"0,0";"";"0,0"
"04/04/2022";"2300";"18,4";"18,4";"18,3";"93,0";"93,0";"93,0";"17,3";"17,3";"17,2";"916,7";"916,8";"916,5";"0,0";"208,0";"0,0";"";"0,0"
"05/04/2022";"0000";"18,3";"18,4";"18,3";"93,0";"93,0";"93,0";"17,2";"17,3";"17,2";"916,9";"917,1";"916,7";"0,0";"333,0";"0,0";"";"0,0"
"05/04/2022";"0100";"17,8";"18,3";"17,6";"94,0";"94,0";"93,0";"16,8";"17,2";"16,6";"917,1";"917,2";"916,9";"0,0";"17,0";"0,0";"";"0,0"
"05/04/2022";"0200";"17,4";"17,8";"17,2";"94,0";"94,0";"94,0";"16,4";"16,8";"16,2";"916,9";"917,1";"916,9";"0,0";"23,0";"0,0";"";"0,0"
"05/04/2022";"0300";"16,7";"17,7";"16,5";"94,0";"94,0";"94,0";"15,8";"16,7";"15,6";"916,8";"917,0";"916,8";"2,0";"128,0";"2,8";"";"0,0"
"05/04/2022";"0400";"16,9";"17,1";"16,7";"95,0";"95,0";"94,0";"16,1";"16,2";"15,8";"916,5";"916,8";"916,4";"0,5";"123,0";"2,8";"";"0,2"
"05/04/2022";"0500";"16,6";"16,9";"16,4";"95,0";"95,0";"95,0";"15,7";"16,0";"15,6";"916,3";"916,6";"916,3";"0,5";"120,0";"2,0";"";"0,0"
"05/04/2022";"0600";"16,2";"16,5";"15,6";"95,0";"95,0";"95,0";"15,4";"15,6";"14,8";"916,2";"916,4";"916,2";"1,9";"121,0";"3,3";"";"0,0"
"05/04/2022";"0700";"16,0";"16,2";"16,0";"96,0";"96,0";"95,0";"15,3";"15,4";"15,3";"915,9";"916,2";"915,9";"2,7";"118,0";"4,0";"0,20";"0,0"
"05/04/2022";"0800";"15,8";"16,0";"15,8";"97,0";"97,0";"96,0";"15,3";"15,3";"15,3";"916,0";"916,0";"915,7";"3,2";"119,0";"5,7";"0,20";"0,2"
"05/04/2022";"0900";"15,6";"15,8";"15,6";"97,0";"97,0";"97,0";"15,2";"15,3";"15,1";"916,6";"916,6";"916,0";"3,7";"127,0";"5,2";"";"0,0"
"05/04/2022";"1000";"15,4";"15,6";"15,4";"98,0";"98,0";"97,0";"15,1";"15,2";"15,0";"917,0";"917,1";"916,6";"4,2";"131,0";"5,6";"92,20";"0,0"
"05/04/2022";"1100";"15,6";"15,7";"15,3";"98,0";"98,0";"98,0";"15,4";"15,4";"15,0";"917,7";"917,7";"917,0";"2,5";"121,0";"5,7";"454,90";"0,0"
"05/04/2022";"1200";"16,8";"16,8";"15,6";"98,0";"98,0";"98,0";"16,6";"16,6";"15,4";"918,4";"918,4";"917,7";"0,0";"99,0";"4,6";"1179,80";"0,0"
"05/04/2022";"1300";"18,2";"18,2";"16,9";"97,0";"98,0";"97,0";"17,7";"17,7";"16,7";"918,2";"918,5";"918,1";"2,8";"124,0";"5,4";"2314,00";"0,0"
"05/04/2022";"1400";"20,0";"20,0";"18,2";"96,0";"97,0";"96,0";"19,4";"19,4";"17,7";"918,2";"918,5";"918,1";"0,3";"122,0";"4,5";"2676,40";"0,0"
"05/04/2022";"1500";"21,4";"21,5";"20,0";"95,0";"96,0";"95,0";"20,6";"20,6";"19,4";"918,0";"918,2";"918,0";"1,0";"138,0";"3,3";"3060,40";"0,0"
"05/04/2022";"1600";"21,9";"22,2";"21,2";"94,0";"95,0";"94,0";"20,9";"21,3";"20,3";"917,3";"918,0";"917,3";"0,6";"277,0";"4,5";"3143,50";"0,2"
"05/04/2022";"1700";"22,0";"22,4";"21,6";"94,0";"95,0";"94,0";"21,1";"21,4";"20,8";"916,8";"917,3";"916,8";"0,6";"256,0";"4,1";"2027,90";"0,0"
"05/04/2022";"1800";"22,7";"22,7";"21,8";"93,0";"94,0";"93,0";"21,5";"21,5";"20,8";"916,6";"916,9";"916,6";"1,6";"304,0";"3,7";"1881,80";"0,0"
"05/04/2022";"1900";"21,6";"22,9";"21,6";"93,0";"93,0";"93,0";"20,4";"21,7";"20,4";"916,8";"916,9";"916,6";"0,0";"259,0";"3,3";"1003,60";"0,0"
"05/04/2022";"2000";"21,6";"21,8";"21,4";"93,0";"93,0";"93,0";"20,4";"20,7";"20,2";"916,6";"916,8";"916,5";"0,0";"188,0";"0,0";"419,00";"0,0"
"05/04/2022";"2100";"20,4";"21,6";"20,4";"93,0";"93,0";"93,0";"19,1";"20,4";"19,1";"916,6";"916,8";"916,5";"1,5";"150,0";"2,9";"69,70";"0,0"
"05/04/2022";"2200";"20,0";"20,4";"20,0";"92,0";"93,0";"92,0";"18,6";"19,1";"18,6";"916,5";"916,6";"916,3";"1,5";"126,0";"2,9";"";"0,0"
"05/04/2022";"2300";"20,1";"20,1";"19,8";"91,0";"92,0";"91,0";"18,6";"18,6";"18,4";"917,3";"917,4";"916,5";"0,0";"130,0";"2,2";"";"0,0"
"06/04/2022";"0000";"20,0";"20,1";"19,9";"91,0";"91,0";"91,0";"18,5";"18,6";"18,4";"917,5";"917,6";"917,3";"0,0";"110,0";"0,0";"";"0,0"
"06/04/2022";"0100";"19,7";"20,0";"19,6";"91,0";"91,0";"91,0";"18,2";"18,5";"18,1";"917,5";"917,9";"917,4";"0,0";"93,0";"0,0";"";"0,0"
"06/04/2022";"0200";"19,3";"19,8";"19,3";"91,0";"91,0";"91,0";"17,8";"18,2";"17,8";"917,3";"917,5";"917,2";"1,6";"127,0";"2,1";"";"0,0"
"06/04/2022";"0300";"19,5";"19,5";"19,3";"91,0";"91,0";"90,0";"17,9";"17,9";"17,8";"917,2";"917,3";"917,0";"0,0";"27,0";"2,8";"";"0,0"
"06/04/2022";"0400";"18,9";"19,5";"18,9";"91,0";"91,0";"91,0";"17,5";"17,9";"17,5";"916,7";"917,2";"916,7";"1,9";"131,0";"3,2";"";"0,0"
"06/04/2022";"0500";"19,0";"19,1";"18,9";"91,0";"91,0";"91,0";"17,6";"17,6";"17,5";"916,1";"916,8";"916,0";"1,3";"106,0";"2,9";"";"0,0"
"06/04/2022";"0600";"18,4";"19,0";"18,2";"91,0";"92,0";"91,0";"17,0";"17,6";"16,9";"915,8";"916,1";"915,7";"0,4";"58,0";"2,9";"";"0,0"
"06/04/2022";"0700";"18,1";"18,7";"18,0";"92,0";"92,0";"91,0";"16,8";"17,4";"16,7";"915,6";"915,8";"915,5";"1,5";"106,0";"2,5";"";"0,0"
"06/04/2022";"0800";"17,6";"18,3";"17,6";"93,0";"93,0";"92,0";"16,3";"17,0";"16,3";"915,9";"915,9";"915,5";"0,0";"4,0";"2,3";"";"0,0"
"06/04/2022";"0900";"17,8";"17,8";"17,4";"92,0";"93,0";"92,0";"16,5";"16,5";"16,1";"916,6";"916,6";"915,9";"0,0";"60,0";"3,0";"";"0,0"
"06/04/2022";"1000";"17,2";"17,8";"17,0";"93,0";"93,0";"92,0";"16,2";"16,5";"16,0";"917,1";"917,1";"916,6";"1,5";"127,0";"2,6";"114,10";"0,0"
"06/04/2022";"1100";"19,0";"19,0";"17,2";"93,0";"94,0";"93,0";"17,8";"17,8";"16,2";"917,6";"917,6";"917,2";"1,1";"98,0";"2,6";"919,50";"0,0"
"06/04/2022";"1200";"21,6";"21,6";"19,0";"92,0";"93,0";"92,0";"20,2";"20,2";"17,9";"917,9";"917,9";"917,6";"0,5";"337,0";"3,1";"1758,20";"0,0"
"06/04/2022";"1300";"22,9";"22,9";"21,6";"91,0";"92,0";"91,0";"21,3";"21,3";"20,2";"917,7";"917,9";"917,6";"2,3";"321,0";"4,7";"2439,80";"0,0"
"06/04/2022";"1400";"24,8";"24,8";"22,9";"90,0";"91,0";"90,0";"23,0";"23,0";"21,4";"917,6";"917,8";"917,6";"2,2";"336,0";"6,8";"2900,20";"0,0"
"06/04/2022";"1500";"25,3";"25,3";"24,8";"88,0";"90,0";"88,0";"23,2";"23,3";"22,9";"916,9";"917,6";"916,9";"2,2";"337,0";"5,9";"3113,90";"0,0"
"06/04/2022";"1600";"25,2";"25,8";"25,1";"87,0";"88,0";"87,0";"22,9";"23,6";"22,9";"916,3";"916,9";"916,3";"1,4";"269,0";"5,0";"2613,40";"0,0"
"06/04/2022";"1700";"26,3";"26,8";"25,0";"87,0";"87,0";"86,0";"23,9";"24,2";"22,7";"915,6";"916,3";"915,6";"0,9";"209,0";"4,6";"2948,10";"0,0"
"06/04/2022";"1800";"26,5";"26,5";"25,2";"85,0";"88,0";"85,0";"23,8";"23,9";"22,9";"915,5";"915,6";"915,5";"1,1";"275,0";"4,1";"2492,40";"0,0"
